"","steps","date","interval","meanstepsperinterval","totalstepsperday","datenumber","dateaux"
"92",44.3207547169811,"2012-10-01","735",44.3207547169811,10766.1886792453,1,"weekend"
"93",52.2641509433962,"2012-10-01","740",52.2641509433962,10766.1886792453,1,"weekend"
"94",69.5471698113208,"2012-10-01","745",69.5471698113208,10766.1886792453,1,"weekend"
"95",57.8490566037736,"2012-10-01","750",57.8490566037736,10766.1886792453,1,"weekend"
"96",56.1509433962264,"2012-10-01","755",56.1509433962264,10766.1886792453,1,"weekend"
"97",73.377358490566,"2012-10-01","800",73.377358490566,10766.1886792453,1,"weekend"
"98",68.2075471698113,"2012-10-01","805",68.2075471698113,10766.1886792453,1,"weekend"
"99",129.433962264151,"2012-10-01","810",129.433962264151,10766.1886792453,1,"weekend"
"100",157.528301886792,"2012-10-01","815",157.528301886792,10766.1886792453,1,"weekend"
"101",171.150943396226,"2012-10-01","820",171.150943396226,10766.1886792453,1,"weekend"
"102",155.396226415094,"2012-10-01","825",155.396226415094,10766.1886792453,1,"weekend"
"103",177.301886792453,"2012-10-01","830",177.301886792453,10766.1886792453,1,"weekend"
"104",206.169811320755,"2012-10-01","835",206.169811320755,10766.1886792453,1,"weekend"
"105",195.924528301887,"2012-10-01","840",195.924528301887,10766.1886792453,1,"weekend"
"106",179.566037735849,"2012-10-01","845",179.566037735849,10766.1886792453,1,"weekend"
"107",183.396226415094,"2012-10-01","850",183.396226415094,10766.1886792453,1,"weekend"
"108",167.018867924528,"2012-10-01","855",167.018867924528,10766.1886792453,1,"weekend"
"109",143.452830188679,"2012-10-01","900",143.452830188679,10766.1886792453,1,"weekend"
"110",124.037735849057,"2012-10-01","905",124.037735849057,10766.1886792453,1,"weekend"
"111",109.11320754717,"2012-10-01","910",109.11320754717,10766.1886792453,1,"weekend"
"112",108.11320754717,"2012-10-01","915",108.11320754717,10766.1886792453,1,"weekend"
"113",103.716981132075,"2012-10-01","920",103.716981132075,10766.1886792453,1,"weekend"
"114",95.9622641509434,"2012-10-01","925",95.9622641509434,10766.1886792453,1,"weekend"
"115",66.2075471698113,"2012-10-01","930",66.2075471698113,10766.1886792453,1,"weekend"
"116",45.2264150943396,"2012-10-01","935",45.2264150943396,10766.1886792453,1,"weekend"
"117",24.7924528301887,"2012-10-01","940",24.7924528301887,10766.1886792453,1,"weekend"
"118",38.7547169811321,"2012-10-01","945",38.7547169811321,10766.1886792453,1,"weekend"
"119",34.9811320754717,"2012-10-01","950",34.9811320754717,10766.1886792453,1,"weekend"
"120",21.0566037735849,"2012-10-01","955",21.0566037735849,10766.1886792453,1,"weekend"
"121",40.5660377358491,"2012-10-01","1000",40.5660377358491,10766.1886792453,1,"weekend"
"122",26.9811320754717,"2012-10-01","1005",26.9811320754717,10766.1886792453,1,"weekend"
"123",42.4150943396226,"2012-10-01","1010",42.4150943396226,10766.1886792453,1,"weekend"
"124",52.6603773584906,"2012-10-01","1015",52.6603773584906,10766.1886792453,1,"weekend"
"125",38.9245283018868,"2012-10-01","1020",38.9245283018868,10766.1886792453,1,"weekend"
"126",50.7924528301887,"2012-10-01","1025",50.7924528301887,10766.1886792453,1,"weekend"
"127",44.2830188679245,"2012-10-01","1030",44.2830188679245,10766.1886792453,1,"weekend"
"128",37.4150943396226,"2012-10-01","1035",37.4150943396226,10766.1886792453,1,"weekend"
"129",34.6981132075472,"2012-10-01","1040",34.6981132075472,10766.1886792453,1,"weekend"
"130",28.3396226415094,"2012-10-01","1045",28.3396226415094,10766.1886792453,1,"weekend"
"131",25.0943396226415,"2012-10-01","1050",25.0943396226415,10766.1886792453,1,"weekend"
"132",31.9433962264151,"2012-10-01","1055",31.9433962264151,10766.1886792453,1,"weekend"
"133",31.3584905660377,"2012-10-01","1100",31.3584905660377,10766.1886792453,1,"weekend"
"134",29.6792452830189,"2012-10-01","1105",29.6792452830189,10766.1886792453,1,"weekend"
"135",21.3207547169811,"2012-10-01","1110",21.3207547169811,10766.1886792453,1,"weekend"
"136",25.5471698113208,"2012-10-01","1115",25.5471698113208,10766.1886792453,1,"weekend"
"137",28.377358490566,"2012-10-01","1120",28.377358490566,10766.1886792453,1,"weekend"
"138",26.4716981132075,"2012-10-01","1125",26.4716981132075,10766.1886792453,1,"weekend"
"139",33.4339622641509,"2012-10-01","1130",33.4339622641509,10766.1886792453,1,"weekend"
"140",49.9811320754717,"2012-10-01","1135",49.9811320754717,10766.1886792453,1,"weekend"
"141",42.0377358490566,"2012-10-01","1140",42.0377358490566,10766.1886792453,1,"weekend"
"142",44.6037735849057,"2012-10-01","1145",44.6037735849057,10766.1886792453,1,"weekend"
"143",46.0377358490566,"2012-10-01","1150",46.0377358490566,10766.1886792453,1,"weekend"
"144",59.188679245283,"2012-10-01","1155",59.188679245283,10766.1886792453,1,"weekend"
"145",63.8679245283019,"2012-10-01","1200",63.8679245283019,10766.1886792453,1,"weekend"
"146",87.6981132075472,"2012-10-01","1205",87.6981132075472,10766.1886792453,1,"weekend"
"147",94.8490566037736,"2012-10-01","1210",94.8490566037736,10766.1886792453,1,"weekend"
"148",92.7735849056604,"2012-10-01","1215",92.7735849056604,10766.1886792453,1,"weekend"
"149",63.3962264150943,"2012-10-01","1220",63.3962264150943,10766.1886792453,1,"weekend"
"150",50.1698113207547,"2012-10-01","1225",50.1698113207547,10766.1886792453,1,"weekend"
"151",54.4716981132075,"2012-10-01","1230",54.4716981132075,10766.1886792453,1,"weekend"
"152",32.4150943396226,"2012-10-01","1235",32.4150943396226,10766.1886792453,1,"weekend"
"153",26.5283018867925,"2012-10-01","1240",26.5283018867925,10766.1886792453,1,"weekend"
"154",37.7358490566038,"2012-10-01","1245",37.7358490566038,10766.1886792453,1,"weekend"
"155",45.0566037735849,"2012-10-01","1250",45.0566037735849,10766.1886792453,1,"weekend"
"156",67.2830188679245,"2012-10-01","1255",67.2830188679245,10766.1886792453,1,"weekend"
"157",42.3396226415094,"2012-10-01","1300",42.3396226415094,10766.1886792453,1,"weekend"
"158",39.8867924528302,"2012-10-01","1305",39.8867924528302,10766.1886792453,1,"weekend"
"159",43.2641509433962,"2012-10-01","1310",43.2641509433962,10766.1886792453,1,"weekend"
"160",40.9811320754717,"2012-10-01","1315",40.9811320754717,10766.1886792453,1,"weekend"
"161",46.2452830188679,"2012-10-01","1320",46.2452830188679,10766.1886792453,1,"weekend"
"162",56.4339622641509,"2012-10-01","1325",56.4339622641509,10766.1886792453,1,"weekend"
"163",42.7547169811321,"2012-10-01","1330",42.7547169811321,10766.1886792453,1,"weekend"
"164",25.1320754716981,"2012-10-01","1335",25.1320754716981,10766.1886792453,1,"weekend"
"165",39.9622641509434,"2012-10-01","1340",39.9622641509434,10766.1886792453,1,"weekend"
"166",53.5471698113208,"2012-10-01","1345",53.5471698113208,10766.1886792453,1,"weekend"
"167",47.3207547169811,"2012-10-01","1350",47.3207547169811,10766.1886792453,1,"weekend"
"168",60.811320754717,"2012-10-01","1355",60.811320754717,10766.1886792453,1,"weekend"
"169",55.7547169811321,"2012-10-01","1400",55.7547169811321,10766.1886792453,1,"weekend"
"170",51.9622641509434,"2012-10-01","1405",51.9622641509434,10766.1886792453,1,"weekend"
"171",43.5849056603774,"2012-10-01","1410",43.5849056603774,10766.1886792453,1,"weekend"
"172",48.6981132075472,"2012-10-01","1415",48.6981132075472,10766.1886792453,1,"weekend"
"173",35.4716981132075,"2012-10-01","1420",35.4716981132075,10766.1886792453,1,"weekend"
"174",37.5471698113208,"2012-10-01","1425",37.5471698113208,10766.1886792453,1,"weekend"
"175",41.8490566037736,"2012-10-01","1430",41.8490566037736,10766.1886792453,1,"weekend"
"176",27.5094339622642,"2012-10-01","1435",27.5094339622642,10766.1886792453,1,"weekend"
"177",17.1132075471698,"2012-10-01","1440",17.1132075471698,10766.1886792453,1,"weekend"
"178",26.0754716981132,"2012-10-01","1445",26.0754716981132,10766.1886792453,1,"weekend"
"179",43.622641509434,"2012-10-01","1450",43.622641509434,10766.1886792453,1,"weekend"
"180",43.7735849056604,"2012-10-01","1455",43.7735849056604,10766.1886792453,1,"weekend"
"181",30.0188679245283,"2012-10-01","1500",30.0188679245283,10766.1886792453,1,"weekend"
"182",36.0754716981132,"2012-10-01","1505",36.0754716981132,10766.1886792453,1,"weekend"
"183",35.4905660377358,"2012-10-01","1510",35.4905660377358,10766.1886792453,1,"weekend"
"184",38.8490566037736,"2012-10-01","1515",38.8490566037736,10766.1886792453,1,"weekend"
"185",45.9622641509434,"2012-10-01","1520",45.9622641509434,10766.1886792453,1,"weekend"
"186",47.7547169811321,"2012-10-01","1525",47.7547169811321,10766.1886792453,1,"weekend"
"187",48.1320754716981,"2012-10-01","1530",48.1320754716981,10766.1886792453,1,"weekend"
"188",65.3207547169811,"2012-10-01","1535",65.3207547169811,10766.1886792453,1,"weekend"
"189",82.9056603773585,"2012-10-01","1540",82.9056603773585,10766.1886792453,1,"weekend"
"190",98.6603773584906,"2012-10-01","1545",98.6603773584906,10766.1886792453,1,"weekend"
"191",102.11320754717,"2012-10-01","1550",102.11320754717,10766.1886792453,1,"weekend"
"192",83.9622641509434,"2012-10-01","1555",83.9622641509434,10766.1886792453,1,"weekend"
"193",62.1320754716981,"2012-10-01","1600",62.1320754716981,10766.1886792453,1,"weekend"
"194",64.1320754716981,"2012-10-01","1605",64.1320754716981,10766.1886792453,1,"weekend"
"195",74.5471698113208,"2012-10-01","1610",74.5471698113208,10766.1886792453,1,"weekend"
"196",63.1698113207547,"2012-10-01","1615",63.1698113207547,10766.1886792453,1,"weekend"
"197",56.9056603773585,"2012-10-01","1620",56.9056603773585,10766.1886792453,1,"weekend"
"198",59.7735849056604,"2012-10-01","1625",59.7735849056604,10766.1886792453,1,"weekend"
"199",43.8679245283019,"2012-10-01","1630",43.8679245283019,10766.1886792453,1,"weekend"
"200",38.5660377358491,"2012-10-01","1635",38.5660377358491,10766.1886792453,1,"weekend"
"201",44.6603773584906,"2012-10-01","1640",44.6603773584906,10766.1886792453,1,"weekend"
"202",45.4528301886792,"2012-10-01","1645",45.4528301886792,10766.1886792453,1,"weekend"
"203",46.2075471698113,"2012-10-01","1650",46.2075471698113,10766.1886792453,1,"weekend"
"204",43.6792452830189,"2012-10-01","1655",43.6792452830189,10766.1886792453,1,"weekend"
"205",46.622641509434,"2012-10-01","1700",46.622641509434,10766.1886792453,1,"weekend"
"206",56.3018867924528,"2012-10-01","1705",56.3018867924528,10766.1886792453,1,"weekend"
"207",50.7169811320755,"2012-10-01","1710",50.7169811320755,10766.1886792453,1,"weekend"
"208",61.2264150943396,"2012-10-01","1715",61.2264150943396,10766.1886792453,1,"weekend"
"209",72.7169811320755,"2012-10-01","1720",72.7169811320755,10766.1886792453,1,"weekend"
"210",78.9433962264151,"2012-10-01","1725",78.9433962264151,10766.1886792453,1,"weekend"
"211",68.9433962264151,"2012-10-01","1730",68.9433962264151,10766.1886792453,1,"weekend"
"212",59.6603773584906,"2012-10-01","1735",59.6603773584906,10766.1886792453,1,"weekend"
"213",75.0943396226415,"2012-10-01","1740",75.0943396226415,10766.1886792453,1,"weekend"
"214",56.5094339622642,"2012-10-01","1745",56.5094339622642,10766.1886792453,1,"weekend"
"215",34.7735849056604,"2012-10-01","1750",34.7735849056604,10766.1886792453,1,"weekend"
"216",37.4528301886792,"2012-10-01","1755",37.4528301886792,10766.1886792453,1,"weekend"
"217",40.6792452830189,"2012-10-01","1800",40.6792452830189,10766.1886792453,1,"weekend"
"218",58.0188679245283,"2012-10-01","1805",58.0188679245283,10766.1886792453,1,"weekend"
"219",74.6981132075472,"2012-10-01","1810",74.6981132075472,10766.1886792453,1,"weekend"
"220",85.3207547169811,"2012-10-01","1815",85.3207547169811,10766.1886792453,1,"weekend"
"221",59.2641509433962,"2012-10-01","1820",59.2641509433962,10766.1886792453,1,"weekend"
"222",67.7735849056604,"2012-10-01","1825",67.7735849056604,10766.1886792453,1,"weekend"
"223",77.6981132075472,"2012-10-01","1830",77.6981132075472,10766.1886792453,1,"weekend"
"224",74.2452830188679,"2012-10-01","1835",74.2452830188679,10766.1886792453,1,"weekend"
"225",85.3396226415094,"2012-10-01","1840",85.3396226415094,10766.1886792453,1,"weekend"
"226",99.4528301886792,"2012-10-01","1845",99.4528301886792,10766.1886792453,1,"weekend"
"227",86.5849056603774,"2012-10-01","1850",86.5849056603774,10766.1886792453,1,"weekend"
"228",85.6037735849057,"2012-10-01","1855",85.6037735849057,10766.1886792453,1,"weekend"
"229",84.8679245283019,"2012-10-01","1900",84.8679245283019,10766.1886792453,1,"weekend"
"230",77.8301886792453,"2012-10-01","1905",77.8301886792453,10766.1886792453,1,"weekend"
"231",58.0377358490566,"2012-10-01","1910",58.0377358490566,10766.1886792453,1,"weekend"
"232",53.3584905660377,"2012-10-01","1915",53.3584905660377,10766.1886792453,1,"weekend"
"233",36.3207547169811,"2012-10-01","1920",36.3207547169811,10766.1886792453,1,"weekend"
"234",20.7169811320755,"2012-10-01","1925",20.7169811320755,10766.1886792453,1,"weekend"
"235",27.3962264150943,"2012-10-01","1930",27.3962264150943,10766.1886792453,1,"weekend"
"236",40.0188679245283,"2012-10-01","1935",40.0188679245283,10766.1886792453,1,"weekend"
"237",30.2075471698113,"2012-10-01","1940",30.2075471698113,10766.1886792453,1,"weekend"
"238",25.5471698113208,"2012-10-01","1945",25.5471698113208,10766.1886792453,1,"weekend"
"239",45.6603773584906,"2012-10-01","1950",45.6603773584906,10766.1886792453,1,"weekend"
"240",33.5283018867925,"2012-10-01","1955",33.5283018867925,10766.1886792453,1,"weekend"
"241",19.622641509434,"2012-10-01","2000",19.622641509434,10766.1886792453,1,"weekend"
"242",19.0188679245283,"2012-10-01","2005",19.0188679245283,10766.1886792453,1,"weekend"
"243",19.3396226415094,"2012-10-01","2010",19.3396226415094,10766.1886792453,1,"weekend"
"244",33.3396226415094,"2012-10-01","2015",33.3396226415094,10766.1886792453,1,"weekend"
"245",26.811320754717,"2012-10-01","2020",26.811320754717,10766.1886792453,1,"weekend"
"246",21.1698113207547,"2012-10-01","2025",21.1698113207547,10766.1886792453,1,"weekend"
"247",27.3018867924528,"2012-10-01","2030",27.3018867924528,10766.1886792453,1,"weekend"
"248",21.3396226415094,"2012-10-01","2035",21.3396226415094,10766.1886792453,1,"weekend"
"249",19.5471698113208,"2012-10-01","2040",19.5471698113208,10766.1886792453,1,"weekend"
"250",21.3207547169811,"2012-10-01","2045",21.3207547169811,10766.1886792453,1,"weekend"
"251",32.3018867924528,"2012-10-01","2050",32.3018867924528,10766.1886792453,1,"weekend"
"252",20.1509433962264,"2012-10-01","2055",20.1509433962264,10766.1886792453,1,"weekend"
"253",15.9433962264151,"2012-10-01","2100",15.9433962264151,10766.1886792453,1,"weekend"
"254",17.2264150943396,"2012-10-01","2105",17.2264150943396,10766.1886792453,1,"weekend"
"255",23.4528301886792,"2012-10-01","2110",23.4528301886792,10766.1886792453,1,"weekend"
"256",19.2452830188679,"2012-10-01","2115",19.2452830188679,10766.1886792453,1,"weekend"
"257",12.4528301886792,"2012-10-01","2120",12.4528301886792,10766.1886792453,1,"weekend"
"258",8.0188679245283,"2012-10-01","2125",8.0188679245283,10766.1886792453,1,"weekend"
"259",14.6603773584906,"2012-10-01","2130",14.6603773584906,10766.1886792453,1,"weekend"
"260",16.3018867924528,"2012-10-01","2135",16.3018867924528,10766.1886792453,1,"weekend"
"261",8.67924528301887,"2012-10-01","2140",8.67924528301887,10766.1886792453,1,"weekend"
"262",7.79245283018868,"2012-10-01","2145",7.79245283018868,10766.1886792453,1,"weekend"
"263",8.13207547169811,"2012-10-01","2150",8.13207547169811,10766.1886792453,1,"weekend"
"264",2.62264150943396,"2012-10-01","2155",2.62264150943396,10766.1886792453,1,"weekend"
"265",1.45283018867925,"2012-10-01","2200",1.45283018867925,10766.1886792453,1,"weekend"
"266",3.67924528301887,"2012-10-01","2205",3.67924528301887,10766.1886792453,1,"weekend"
"267",4.81132075471698,"2012-10-01","2210",4.81132075471698,10766.1886792453,1,"weekend"
"268",8.50943396226415,"2012-10-01","2215",8.50943396226415,10766.1886792453,1,"weekend"
"269",7.07547169811321,"2012-10-01","2220",7.07547169811321,10766.1886792453,1,"weekend"
"270",8.69811320754717,"2012-10-01","2225",8.69811320754717,10766.1886792453,1,"weekend"
"271",9.75471698113208,"2012-10-01","2230",9.75471698113208,10766.1886792453,1,"weekend"
"272",2.20754716981132,"2012-10-01","2235",2.20754716981132,10766.1886792453,1,"weekend"
"273",0.320754716981132,"2012-10-01","2240",0.320754716981132,10766.1886792453,1,"weekend"
"274",0.113207547169811,"2012-10-01","2245",0.113207547169811,10766.1886792453,1,"weekend"
"275",1.60377358490566,"2012-10-01","2250",1.60377358490566,10766.1886792453,1,"weekend"
"276",4.60377358490566,"2012-10-01","2255",4.60377358490566,10766.1886792453,1,"weekend"
"277",3.30188679245283,"2012-10-01","2300",3.30188679245283,10766.1886792453,1,"weekend"
"278",2.84905660377358,"2012-10-01","2305",2.84905660377358,10766.1886792453,1,"weekend"
"279",0,"2012-10-01","2310",0,10766.1886792453,1,"weekend"
"280",0.830188679245283,"2012-10-01","2315",0.830188679245283,10766.1886792453,1,"weekend"
"281",0.962264150943396,"2012-10-01","2320",0.962264150943396,10766.1886792453,1,"weekend"
"282",1.58490566037736,"2012-10-01","2325",1.58490566037736,10766.1886792453,1,"weekend"
"283",2.60377358490566,"2012-10-01","2330",2.60377358490566,10766.1886792453,1,"weekend"
"284",4.69811320754717,"2012-10-01","2335",4.69811320754717,10766.1886792453,1,"weekend"
"285",3.30188679245283,"2012-10-01","2340",3.30188679245283,10766.1886792453,1,"weekend"
"286",0.641509433962264,"2012-10-01","2345",0.641509433962264,10766.1886792453,1,"weekend"
"287",0.226415094339623,"2012-10-01","2350",0.226415094339623,10766.1886792453,1,"weekend"
"288",1.07547169811321,"2012-10-01","2355",1.07547169811321,10766.1886792453,1,"weekend"
"289",0,"2012-10-02","0",1.71698113207547,126,2,"weekend"
"290",0,"2012-10-02","5",0.339622641509434,126,2,"weekend"
"291",0,"2012-10-02","10",0.132075471698113,126,2,"weekend"
"292",0,"2012-10-02","15",0.150943396226415,126,2,"weekend"
"293",0,"2012-10-02","20",0.0754716981132075,126,2,"weekend"
"294",0,"2012-10-02","25",2.09433962264151,126,2,"weekend"
"295",0,"2012-10-02","30",0.528301886792453,126,2,"weekend"
"296",0,"2012-10-02","35",0.867924528301887,126,2,"weekend"
"297",0,"2012-10-02","40",0,126,2,"weekend"
"298",0,"2012-10-02","45",1.47169811320755,126,2,"weekend"
"299",0,"2012-10-02","50",0.30188679245283,126,2,"weekend"
"300",0,"2012-10-02","55",0.132075471698113,126,2,"weekend"
"301",0,"2012-10-02","100",0.320754716981132,126,2,"weekend"
"302",0,"2012-10-02","105",0.679245283018868,126,2,"weekend"
"303",0,"2012-10-02","110",0.150943396226415,126,2,"weekend"
"304",0,"2012-10-02","115",0.339622641509434,126,2,"weekend"
"305",0,"2012-10-02","120",0,126,2,"weekend"
"306",0,"2012-10-02","125",1.11320754716981,126,2,"weekend"
"307",0,"2012-10-02","130",1.83018867924528,126,2,"weekend"
"308",0,"2012-10-02","135",0.169811320754717,126,2,"weekend"
"309",0,"2012-10-02","140",0.169811320754717,126,2,"weekend"
"310",0,"2012-10-02","145",0.377358490566038,126,2,"weekend"
"311",0,"2012-10-02","150",0.264150943396226,126,2,"weekend"
"312",0,"2012-10-02","155",0,126,2,"weekend"
"313",0,"2012-10-02","200",0,126,2,"weekend"
"314",0,"2012-10-02","205",0,126,2,"weekend"
"315",0,"2012-10-02","210",1.13207547169811,126,2,"weekend"
"316",0,"2012-10-02","215",0,126,2,"weekend"
"317",0,"2012-10-02","220",0,126,2,"weekend"
"318",0,"2012-10-02","225",0.132075471698113,126,2,"weekend"
"319",0,"2012-10-02","230",0,126,2,"weekend"
"320",0,"2012-10-02","235",0.226415094339623,126,2,"weekend"
"321",0,"2012-10-02","240",0,126,2,"weekend"
"322",0,"2012-10-02","245",0,126,2,"weekend"
